name,team,age,nameascii,playerid,mlbamid,year,w_pitch,l_pitch,era_pitch,g_pitch,gs_pitch,cg_pitch,sho_pitch,sv_pitch,ip_pitch,tbf_pitch,h_pitch,r_pitch,er_pitch,hr_pitch,bb_pitch,hbp_pitch,wp_pitch,bk_pitch,so_pitch,k/9_pitch,bb/9_pitch,k/bb_pitch,hr/9_pitch,k%_pitch,bb%_pitch,k-bb%_pitch,avg_pitch,whip_pitch,babip_pitch,lob%_pitch,fip_pitch,e-f_pitch,g_bat,ab_bat,pa_bat,h_bat,1b_bat,2b_bat,3b_bat,hr_bat,r_bat,rbi_bat,bb_bat,so_bat,hbp_bat,sf_bat,sh_bat,gdp_bat,sb_bat,cs_bat,avg_bat,bb%_bat,k%_bat,bb/k_bat,obp_bat,slg_bat,ops_bat,iso_bat,spd_bat,babip_bat,wsb_bat,wrc_bat,wraa_bat,woba_bat,wrc+_bat,role,Acronym,Full Team Name,Round,Pick,Drafted By,Drafted From,Drafted?,Full Name_team,id_team,division_team,team_old,team_new,team_teamstats,league_team,W_team,L_team,T_team,G_team,WPCT_team,PE_team,Difference_team,BB (Batting)_team,AB_team,H_team,BA_team,DP_team,DPPG_team,2B_team,2BPG_team,IP_team,R (Pitching)_team,ER_team,ERA_team,PO_team,A_team,E_team,FPCT_team,HB_team,HBP_team,HA_team,HAPG_team,HR_team,HRPG_team,SF_team,SH_team,OBP_team,SB_team,SBPG_team,CS_team,R (Batting)_team,RPG_team,SHO_team,TB_team,SLG_team,SO_team,BB (Pitching)_team,K/BB_team,K/9_team,TP_team,3B_team,3BPG_team,WHIP_team,BBPG (Pitching)_team
michael maginnis,GAST,21.0,Michael Maginnis,sa3036853,,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,194.0,223.0,57.0,38.0,8.0,0.0,11.0,46.0,43.0,24.0,42.0,5.0,0.0,0.0,1.0,19.0,6.0,0.293814432,0.107623318,0.188340807,0.571428571,0.385650224,0.505154639,0.890804863,0.211340207,6.411661112497178,0.326241134,0.3263530188705772,41.97093505643148,3.4792207875086745,0.400242849315763,109.03888240258944,Batter,GAST,georgia state university,,,,,False,Georgia State University,327.0,1.0,Georgia St.,Georgia State University,Georgia St.,Sun Belt,25.0,32.0,0.0,57.0,0.439,0.459,-0.02,267.0,1959.0,551.0,0.281,51.0,0.89,111.0,1.95,487.1,469.0,399.0,7.37,1462.0,459.0,64.0,0.968,95.0,42.0,553.0,10.21,105.0,1.84,19.0,12.0,0.376,59.0,1.04,21.0,429.0,7.5,,993.0,0.507,474.0,349.0,1.36,8.8,,8.0,0.14,1.85,6.45
michael maginnis,GAST,22.0,Michael Maginnis,sa3036853,,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,225.0,260.0,68.0,41.0,16.0,1.0,10.0,47.0,52.0,26.0,34.0,6.0,3.0,0.0,8.0,18.0,3.0,0.302222222,0.1,0.13076923,0.764705882,0.384615384,0.515555555,0.900170939,0.213333333,6.892699653040788,0.315217391,1.8672790287528187,47.78302170770726,7.528354604416708,0.4059110691914191,118.70181806521836,Batter,GAST,georgia state university,,,,,False,Georgia State University,327.0,1.0,Georgia St.,Georgia State University,Georgia St.,Sun Belt,26.0,30.0,0.0,56.0,0.464,0.503,-0.039,344.0,1845.0,493.0,0.267,38.0,0.68,114.0,2.04,480.2,405.0,352.0,6.59,1442.0,469.0,69.0,0.965,90.0,78.0,539.0,10.09,89.0,1.59,25.0,23.0,0.399,73.0,1.3,25.0,408.0,7.3,4.0,902.0,0.489,496.0,271.0,1.83,9.3,,14.0,0.25,1.69,5.07
michael massey,TULN,19.0,Michael Massey,sa3037259,695602.0,2022,3.0,4.0,5.029411764705882,15.0,11.0,0.0,0.0,1.0,68.0,297.0,79.0,44.0,38.0,9.0,16.0,3.0,1.0,0.0,52.0,6.882352941176471,2.1176470588235294,3.25,1.1911764705882353,0.17508418,0.05387205,0.12121212,0.28417266,1.3970588235294117,0.32258065,0.6323185,5.0218054490930895,0.0076063156127927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pitcher,TULN,tulane university,,,,,False,Tulane University,897.0,1.0,Tulane,Tulane University,Tulane,The American,33.0,26.0,1.0,60.0,0.55,0.566,-0.016,257.0,2026.0,552.0,0.272,52.0,0.87,128.0,2.13,520.1,342.0,291.0,5.03,1561.0,559.0,65.0,0.97,58.0,71.0,535.0,9.25,63.0,1.05,30.0,16.0,0.369,55.0,0.92,19.0,395.0,6.6,2.0,899.0,0.444,487.0,233.0,2.09,8.4,,15.0,0.25,1.48,4.03
michael mcgreevy,UCSB,20.0,Michael McGreevy,29869,700241.0,2021,9.0,2.0,2.921311548484716,16.0,16.0,1.0,1.0,0.0,101.2,425.0,109.0,41.0,33.0,6.0,11.0,10.0,4.0,0.0,115.0,10.180328123507344,0.973770516161572,10.45454545,0.5311475542699483,0.27058824,0.02588235,0.24470588,0.26980198,1.180327898377663,0.3639576,0.73190789,3.163028652931342,-0.2417171044466259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pitcher,UCSB,"university of california, santa barbara",1.0,18.0,St. Louis Cardinals,"university of california, santa barbara",True,"University of California, Santa Barbara",909.0,1.0,UC Santa Barbara,"University of California, Santa Barbara",UC Santa Barbara,Big West,41.0,20.0,0.0,61.0,0.672,0.697,-0.025,222.0,2107.0,613.0,0.291,46.0,0.75,120.0,1.97,541.1,273.0,232.0,3.86,1624.0,534.0,51.0,0.977,60.0,102.0,486.0,8.08,62.0,1.02,35.0,19.0,0.38,92.0,1.51,25.0,430.0,7.0,6.0,957.0,0.454,619.0,220.0,2.81,10.3,,19.0,0.31,1.3,
michael mckernan,FRES,,Michael McKernan,sa3037670,,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,152.0,202.0,31.0,24.0,4.0,0.0,3.0,28.0,25.0,33.0,49.0,5.0,4.0,8.0,2.0,1.0,0.0,0.203947368,0.163366336,0.242574257,0.673469387,0.355670103,0.289473684,0.645143787,0.085526316,3.403564377106067,0.269230769,0.3342260159552097,22.211065413496847,-12.17872091934884,0.3228663476472048,64.5862268480658,Batter,FRES,fresno state university,,,,,False,Fresno State University,311.0,1.0,Fresno St.,Fresno State University,Fresno St.,Mountain West,33.0,29.0,0.0,62.0,0.532,0.563,-0.031,217.0,2121.0,615.0,0.29,45.0,0.73,148.0,2.39,536.2,370.0,336.0,5.63,1610.0,523.0,47.0,0.978,74.0,117.0,598.0,10.03,77.0,1.24,29.0,31.0,0.382,40.0,0.65,19.0,425.0,6.9,2.0,1022.0,0.482,558.0,183.0,3.05,9.4,,14.0,0.23,1.46,3.07
michael mcnamara,KENT,19.0,Michael McNamara,sa3037725,,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,155.0,183.0,47.0,29.0,11.0,1.0,6.0,41.0,39.0,25.0,38.0,3.0,0.0,0.0,2.0,2.0,0.0,0.303225806,0.136612021,0.207650273,0.657894736,0.409836065,0.503225806,0.913061871,0.2,5.962110140469116,0.369369369,0.3948092513164738,36.757041217561024,9.46956683861758,0.4235698802223622,134.70298022863133,Batter,KENT,kent state university,,,,,False,Kent State University,411.0,1.0,Kent St.,Kent State University,Kent St.,MAC,30.0,26.0,0.0,56.0,0.536,0.579,-0.043,212.0,1777.0,528.0,0.297,29.0,0.52,96.0,1.71,443.2,305.0,267.0,5.42,1331.0,440.0,62.0,0.966,59.0,55.0,450.0,9.13,50.0,0.89,24.0,19.0,0.384,77.0,1.38,27.0,363.0,6.5,,810.0,0.456,439.0,219.0,2.0,8.9,,18.0,0.32,1.51,
michael mcnamara,KENT,20.0,Michael McNamara,sa3037725,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,145.0,173.0,49.0,28.0,9.0,1.0,11.0,29.0,39.0,17.0,33.0,8.0,2.0,1.0,1.0,6.0,2.0,0.337931034,0.098265895,0.190751445,0.515151515,0.430232558,0.64137931,1.071611868,0.303448276,5.602519644831685,0.368932038,-0.1449535567080602,42.38210184624821,13.8229531919065,0.4582860882199088,148.40113884068836,Batter,KENT,kent state university,,,,,False,Kent State University,411.0,1.0,Kent St.,Kent State University,Kent St.,MAC,24.0,29.0,0.0,53.0,0.453,0.504,-0.051,208.0,1789.0,530.0,0.296,31.0,0.58,97.0,1.83,444.1,371.0,325.0,6.58,1333.0,489.0,60.0,0.968,60.0,70.0,510.0,10.33,81.0,1.53,23.0,26.0,0.387,71.0,1.34,28.0,374.0,7.1,2.0,886.0,0.495,398.0,206.0,1.93,8.1,,8.0,0.15,1.61,4.17
michael mcnamara,KENT,21.0,Michael McNamara,sa3037725,,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,208.0,260.0,60.0,27.0,20.0,1.0,12.0,51.0,51.0,37.0,33.0,10.0,5.0,0.0,1.0,5.0,5.0,0.288461538,0.142307692,0.126923076,1.121212121,0.411538461,0.567307692,0.978846153,0.278846154,5.071257949984933,0.285714285,-2.2595413927920163,55.84331509680597,12.7641966661915,0.4297721094810046,129.6296607990022,Batter,KENT,kent state university,,,,,False,Kent State University,411.0,1.0,Kent St.,Kent State University,Kent St.,MAC,42.0,16.0,0.0,58.0,0.724,0.746,-0.022,286.0,2013.0,609.0,0.303,34.0,0.59,139.0,2.4,512.1,274.0,239.0,4.2,1537.0,519.0,70.0,0.967,57.0,103.0,442.0,7.76,78.0,1.34,31.0,36.0,0.41,115.0,1.98,29.0,493.0,8.5,6.0,1012.0,0.503,547.0,240.0,2.28,9.6,,15.0,0.26,1.33,4.22
michael mcnamara,KENT,22.0,Michael McNamara,sa3037725,,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,174.0,213.0,47.0,29.0,8.0,0.0,10.0,35.0,38.0,29.0,32.0,6.0,4.0,0.0,1.0,2.0,2.0,0.270114942,0.136150234,0.150234741,0.90625,0.384976525,0.488505747,0.873482272,0.218390805,3.0434730486082024,0.272058823,-0.8322418704628944,37.59357989442763,2.200855082396833,0.3923321917583125,106.21838271589849,Batter,KENT,kent state university,,,,,False,Kent State University,411.0,1.0,Kent St.,Kent State University,Kent St.,MAC,27.0,27.0,0.0,54.0,0.5,0.55,-0.05,273.0,1830.0,480.0,0.262,52.0,0.96,98.0,1.81,465.2,352.0,312.0,6.03,1397.0,496.0,58.0,0.97,77.0,87.0,533.0,10.3,85.0,1.57,24.0,6.0,0.379,76.0,1.41,22.0,393.0,7.3,1.0,855.0,0.467,466.0,210.0,2.22,9.0,,11.0,0.2,1.6,4.06
michael mitchell,UCSD,,Michael Mitchell,sa3038172,,2021,4.0,1.0,3.0,21.0,0.0,0.0,0.0,5.0,42.0,184.0,35.0,21.0,14.0,2.0,20.0,3.0,4.0,0.0,47.0,10.071428571428571,4.285714285714286,2.35,0.4285714285714285,0.25543478,0.10869565,0.14673913,0.2173913,1.3095238095238095,0.29464286,0.67028986,4.062248034704299,-1.0622480347042993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pitcher,UCSD,"university of california, san diego",,,,,False,"University of California, San Diego",907.0,1.0,UC San Diego,"University of California, San Diego",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
michael mitchell,UCSD,,Michael Mitchell,sa3038172,,2023,4.0,1.0,1.4210526723374868,11.0,10.0,0.0,0.0,0.0,44.1,173.0,40.0,12.0,7.0,1.0,7.0,1.0,1.0,0.0,42.0,8.526316034024921,1.4210526723374868,6.0,0.2030075246196409,0.24277457,0.04046243,0.20231214,0.24242424,1.060150406347014,0.31967213,0.77253219,3.070740630640291,-1.649687958302804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pitcher,UCSD,"university of california, san diego",,,,,False,"University of California, San Diego",907.0,1.0,UC San Diego,"University of California, San Diego",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
michael morgan,JMU,,Michael Morgan,sa3038364,,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,99.0,117.0,28.0,19.0,7.0,1.0,1.0,13.0,13.0,14.0,24.0,1.0,0.0,3.0,4.0,1.0,1.0,0.282828282,0.119658119,0.205128205,0.583333333,0.377192982,0.404040404,0.781233386,0.121212122,4.1886195188191255,0.364864864,-0.4548961985856294,18.824017652009974,1.1493647775402185,0.3709667434817866,106.50289873132628,Batter,JMU,james madison university,,,,,False,James Madison University,398.0,1.0,James Madison,James Madison University,James Madison,CAA,11.0,17.0,0.0,28.0,0.393,0.403,-0.01,102.0,988.0,285.0,0.288,23.0,0.82,60.0,2.14,244.0,218.0,173.0,6.38,732.0,281.0,49.0,0.954,39.0,31.0,269.0,9.92,24.0,0.86,10.0,19.0,0.37,46.0,1.64,14.0,176.0,6.3,,427.0,0.432,213.0,164.0,1.3,7.9,,5.0,0.18,1.77,
michael mugan,SEMO,22.0,Michael Mugan,sa3038520,,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,244.0,283.0,76.0,56.0,7.0,1.0,12.0,54.0,49.0,28.0,42.0,6.0,3.0,2.0,3.0,2.0,6.0,0.311475409,0.098939929,0.148409893,0.666666666,0.391459074,0.495901639,0.887360713,0.18442623,4.080427652815805,0.331606217,-3.740329574327916,52.58228085779735,4.082365451689443,0.3941613588468884,108.41726303542238,Batter,SEMO,southeast missouri state university,,,,,False,Southeast Missouri State University,806.0,1.0,Southeast Mo. St.,Southeast Missouri State University,Southeast Mo. St.,OVC,36.0,27.0,0.0,63.0,0.571,0.598,-0.027,310.0,2155.0,625.0,0.29,39.0,0.62,107.0,1.7,548.2,389.0,351.0,5.76,1646.0,569.0,63.0,0.972,70.0,90.0,604.0,9.91,107.0,1.7,28.0,52.0,0.397,50.0,0.79,25.0,483.0,7.7,2.0,1085.0,0.503,468.0,237.0,1.97,7.7,,16.0,0.25,1.53,3.89
michael mugan,SEMO,23.0,Michael Mugan,sa3038520,,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,221.0,265.0,62.0,41.0,11.0,1.0,9.0,49.0,43.0,26.0,35.0,10.0,3.0,5.0,6.0,5.0,2.0,0.280542986,0.098113207,0.132075471,0.742857142,0.376923076,0.461538461,0.838461537,0.180995475,5.538166477322642,0.294444444,-0.5704698842018843,44.80150341623205,0.2999804877557184,0.3837222727445455,100.67409038616016,Batter,SEMO,southeast missouri state university,,,,,False,Southeast Missouri State University,806.0,1.0,Southeast Mo. St.,Southeast Missouri State University,Southeast Mo. St.,OVC,30.0,25.0,0.0,55.0,0.545,0.594,-0.049,291.0,1873.0,502.0,0.268,37.0,0.67,98.0,1.78,489.2,300.0,254.0,4.67,1469.0,550.0,63.0,0.97,54.0,68.0,487.0,8.95,56.0,1.02,24.0,30.0,0.382,44.0,0.8,16.0,369.0,6.7,4.0,800.0,0.427,468.0,168.0,2.79,8.6,,16.0,0.29,1.34,3.09
michael mylott,SIU,,Michael Mylott,sa3038653,,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,177.0,210.0,53.0,33.0,8.0,0.0,12.0,34.0,41.0,13.0,30.0,12.0,7.0,1.0,2.0,0.0,0.0,0.299435028,0.061904761,0.142857142,0.433333333,0.373205741,0.548022598,0.921228339,0.24858757,2.06415343375,0.288732394,-0.1226177681237459,37.30997775082343,1.1041351068472167,0.393593067757821,103.04960477706466,Batter,SIU,southern illinois university,,,,,False,Southern Illinois University,812.0,1.0,Southern Ill.,Southern Illinois University,Southern Ill.,MVC,37.0,20.0,0.0,57.0,0.649,0.62,0.029,314.0,1982.0,603.0,0.304,35.0,0.61,124.0,2.18,492.2,383.0,324.0,5.92,1478.0,495.0,69.0,0.966,74.0,82.0,556.0,10.16,113.0,1.98,33.0,5.0,0.414,81.0,1.42,22.0,500.0,8.8,5.0,1100.0,0.555,468.0,251.0,1.86,8.5,,17.0,0.3,1.64,4.59
michael o'shaughnessy,DAV,19.0,Michael O'Shaughnessy,sa3039240,,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,180.0,232.0,55.0,40.0,4.0,1.0,10.0,42.0,44.0,34.0,53.0,16.0,2.0,0.0,2.0,0.0,2.0,0.305555555,0.146551724,0.228448275,0.641509433,0.452586206,0.505555555,0.958141761,0.2,3.7437848088327064,0.37815126,-1.3852773315738889,53.536994896161445,15.474560580479986,0.4449725104817029,140.65573014100303,Batter,DAV,davidson college,,,,,False,Davidson College,222.0,1.0,Davidson,Davidson College,Davidson,Atlantic 10,30.0,24.0,0.0,54.0,0.556,0.484,0.072,294.0,1842.0,537.0,0.292,37.0,0.69,102.0,1.89,467.2,440.0,373.0,7.18,1403.0,478.0,69.0,0.965,95.0,115.0,569.0,10.95,92.0,1.7,24.0,17.0,0.416,33.0,0.61,14.0,425.0,7.9,,931.0,0.505,408.0,285.0,1.43,7.9,,8.0,0.15,1.83,5.48
michael o'shaughnessy,DAV,20.0,Michael O'Shaughnessy,sa3039240,,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,130.0,164.0,41.0,25.0,7.0,1.0,8.0,28.0,41.0,24.0,38.0,9.0,1.0,0.0,1.0,1.0,0.0,0.315384615,0.146341463,0.231707317,0.631578947,0.451219512,0.569230769,1.020450281,0.253846154,4.7017563231521375,0.388235294,0.030706247780472,39.26963852796224,12.576008071037794,0.4619676481659819,147.11239294082432,Batter,DAV,davidson college,,,,,False,Davidson College,222.0,1.0,Davidson,Davidson College,Davidson,Atlantic 10,24.0,28.0,0.0,52.0,0.462,0.456,0.006,269.0,1723.0,474.0,0.275,32.0,0.62,85.0,1.63,437.0,394.0,363.0,7.48,1311.0,428.0,54.0,0.97,87.0,82.0,517.0,10.65,75.0,1.44,18.0,14.0,0.394,43.0,0.83,10.0,358.0,6.9,,804.0,0.467,394.0,284.0,1.39,8.1,,10.0,0.19,1.83,5.85
michael o'shaughnessy,DAV,21.0,Michael O'Shaughnessy,sa3039240,,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,217.0,274.0,80.0,44.0,19.0,0.0,17.0,56.0,70.0,29.0,49.0,23.0,5.0,0.0,4.0,1.0,1.0,0.368663594,0.105839416,0.178832116,0.591836734,0.481751824,0.691244239,1.172996063,0.322580645,2.89591146887797,0.403846153,-0.7636365741491318,79.6416168518151,30.935416311749325,0.507172817948961,163.5143287070849,Batter,DAV,davidson college,,,,,False,Davidson College,222.0,1.0,Davidson,Davidson College,Davidson,Atlantic 10,27.0,29.0,0.0,56.0,0.482,0.496,-0.014,266.0,1952.0,582.0,0.298,24.0,0.43,128.0,2.29,473.2,467.0,419.0,7.96,1421.0,485.0,57.0,0.971,108.0,132.0,552.0,10.49,100.0,1.79,18.0,17.0,0.414,48.0,0.86,9.0,463.0,8.3,1.0,1026.0,0.526,445.0,313.0,1.42,8.5,,8.0,0.14,1.83,5.95
michael ohanlon,HOF,20.0,Michael OHanlon,sa3039067,,2022,3.0,2.0,4.7404578772258645,21.0,2.0,0.0,0.0,6.0,43.2,195.0,45.0,26.0,23.0,7.0,22.0,3.0,1.0,0.0,40.0,8.24427456908846,4.534351012998654,1.81818182,1.4427480495904803,0.20512821,0.11282051,0.09230769,0.26470588,1.5343511003581305,0.30894309,0.73089701,5.594621707990061,-0.8541638307641968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pitcher,HOF,hofstra university,,,,,False,Hofstra University,368.0,1.0,Hofstra,Hofstra University,Hofstra,CAA,30.0,23.0,0.0,53.0,0.566,0.452,0.114,175.0,1851.0,507.0,0.274,39.0,0.74,101.0,1.91,471.0,333.0,295.0,5.64,1413.0,502.0,52.0,0.974,69.0,48.0,459.0,8.77,43.0,0.81,23.0,20.0,0.348,43.0,0.81,18.0,300.0,5.7,2.0,761.0,0.411,387.0,270.0,1.43,7.4,,12.0,0.23,1.55,5.16
michael ohanlon,HOF,22.0,Michael OHanlon,sa3039067,,2024,7.0,4.0,5.75090236867905,15.0,15.0,0.0,0.0,0.0,92.1,403.0,91.0,64.0,59.0,15.0,26.0,11.0,5.0,0.0,81.0,7.895306641745814,2.5342959590789036,3.11538462,1.4620938225455211,0.20099256,0.06451613,0.13647643,0.24863388,1.2671479795394518,0.28148148,0.59813084,5.653526266295871,0.0973761023831789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pitcher,HOF,hofstra university,,,,,False,Hofstra University,368.0,1.0,Hofstra,Hofstra University,Hofstra,CAA,24.0,33.0,0.0,57.0,0.421,0.355,0.066,223.0,1996.0,589.0,0.295,41.0,0.72,109.0,1.91,488.2,487.0,439.0,8.09,1465.0,503.0,65.0,0.968,99.0,57.0,563.0,10.37,44.0,0.77,25.0,26.0,0.378,90.0,1.58,19.0,351.0,6.2,1.0,844.0,0.423,456.0,306.0,1.49,8.4,,7.0,0.12,1.78,5.64
michael ohara,SCU,22.0,Michael OHara,sa3039071,,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,213.0,263.0,69.0,50.0,12.0,3.0,4.0,52.0,39.0,26.0,27.0,13.0,6.0,5.0,3.0,6.0,4.0,0.323943661,0.098859315,0.102661596,0.962962962,0.418604651,0.464788732,0.883393383,0.140845071,6.594243461489738,0.34574468,-0.8619742866139859,50.11909803524219,9.477805045988188,0.4085791311984838,123.32062872235444,Batter,SCU,santa clara university,,,,,False,Santa Clara University,780.0,1.0,Santa Clara,Santa Clara University,Santa Clara,WCC,36.0,20.0,0.0,56.0,0.643,0.635,0.008,269.0,1950.0,581.0,0.298,35.0,0.63,108.0,1.93,502.0,294.0,255.0,4.57,1506.0,514.0,57.0,0.973,72.0,84.0,463.0,8.3,76.0,1.36,25.0,40.0,0.401,79.0,1.41,32.0,398.0,7.1,2.0,951.0,0.488,484.0,198.0,2.44,8.7,,17.0,0.3,1.32,3.55
michael ohara,SCU,23.0,Michael OHara,sa3039071,,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,202.0,238.0,54.0,42.0,6.0,2.0,4.0,37.0,23.0,27.0,25.0,4.0,2.0,3.0,2.0,12.0,3.0,0.267326732,0.113445378,0.105042016,1.08,0.361702127,0.376237623,0.73793975,0.108910891,6.92867795161184,0.285714285,0.7922209601383656,32.129801168928836,-3.206533923854138,0.352990651384313,90.9256749025197,Batter,SCU,santa clara university,,,,,False,Santa Clara University,780.0,1.0,Santa Clara,Santa Clara University,Santa Clara,WCC,26.0,26.0,0.0,52.0,0.5,0.516,-0.016,227.0,1814.0,480.0,0.265,35.0,0.67,92.0,1.77,466.0,304.0,271.0,5.23,1398.0,465.0,49.0,0.974,52.0,67.0,496.0,9.58,43.0,0.83,11.0,24.0,0.365,73.0,1.4,21.0,315.0,6.1,5.0,733.0,0.404,440.0,214.0,2.06,8.5,,16.0,0.31,1.52,4.13
michael parks,EVAN,,Michael Parks,sa3039483,,2023,5.0,2.0,2.809248492968598,28.0,2.0,0.0,0.0,2.0,57.2,229.0,59.0,20.0,18.0,4.0,8.0,2.0,0.0,0.0,35.0,5.462427625216718,1.2485548857638211,4.375,0.6242774428819107,0.15283843,0.0349345,0.11790393,0.26940639,1.161849685363556,0.30555556,0.77287066,4.14756200915888,-1.3383135161902815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pitcher,EVAN,university of evansville,,,,,False,University of Evansville,279.0,1.0,Evansville,University of Evansville,Evansville,MVC,37.0,24.0,0.0,61.0,0.607,0.552,0.055,312.0,2059.0,524.0,0.254,40.0,0.66,95.0,1.56,541.2,324.0,296.0,4.92,1625.0,565.0,54.0,0.976,92.0,58.0,513.0,8.52,81.0,1.33,27.0,9.0,0.364,64.0,1.05,17.0,363.0,6.0,2.0,890.0,0.432,505.0,225.0,2.24,8.4,,14.0,0.23,1.36,3.74
michael perazzo,SAC,,Michael Perazzo,sa3060237,,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,169.0,204.0,52.0,42.0,8.0,0.0,2.0,24.0,28.0,16.0,50.0,3.0,1.0,15.0,1.0,4.0,1.0,0.307692307,0.078431372,0.245098039,0.32,0.375661375,0.390532544,0.766193919,0.082840237,3.908024873582249,0.423728813,-0.0087008690461516,29.661644369233,-4.460114270579464,0.3665705351602463,86.92882650727297,Batter,SAC,sacramento state university,,,,,False,Sacramento State University,752.0,1.0,Sacramento St.,Sacramento State University,Sacramento St.,WAC,32.0,26.0,0.0,58.0,0.552,0.565,-0.013,252.0,1984.0,554.0,0.279,52.0,0.9,103.0,1.78,511.0,320.0,280.0,4.93,1533.0,565.0,60.0,0.972,65.0,82.0,550.0,9.69,56.0,0.97,18.0,27.0,0.38,42.0,0.72,12.0,369.0,6.4,4.0,849.0,0.428,445.0,189.0,2.35,7.8,,12.0,0.21,1.45,3.33
michael peterson,LONG,,Michael Peterson,sa3039788,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,160.0,199.0,51.0,39.0,8.0,2.0,2.0,34.0,27.0,16.0,41.0,12.0,5.0,6.0,2.0,24.0,3.0,0.31875,0.08040201,0.20603015,0.390243902,0.409326424,0.43125,0.840576424,0.1125,9.214129634764348,0.401639344,2.871246893046191,36.86892109930689,6.575457615854092,0.4029267766932749,121.70586278272803,Batter,LONG,longwood university,,,,,False,Longwood University,463.0,1.0,Longwood,Longwood University,Longwood,Big South,20.0,33.0,0.0,53.0,0.377,0.424,-0.047,234.0,1794.0,471.0,0.263,41.0,0.77,90.0,1.7,462.0,397.0,353.0,6.88,1386.0,525.0,70.0,0.965,55.0,64.0,573.0,11.16,37.0,0.7,24.0,35.0,0.363,79.0,1.49,24.0,336.0,6.3,1.0,696.0,0.388,339.0,266.0,1.27,6.6,,12.0,0.23,1.82,5.18
michael portella,GWEB,,Michael Portella,sa3040101,,2022,3.0,2.0,4.448863539937116,32.0,0.0,0.0,0.0,2.0,58.2,280.0,76.0,38.0,29.0,6.0,17.0,10.0,4.0,0.0,58.0,8.897727079874231,2.6079544889286543,3.41176471,0.9204545255042308,0.20714286,0.06071429,0.14642857,0.30039526,1.5852272383683976,0.37037037,0.68710359,5.243689278408516,-0.7948257384713999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pitcher,GWEB,gardner–webb university,,,,,False,Gardner–Webb University,319.0,1.0,Gardner-Webb,Gardner–Webb University,Gardner-Webb,Big South,24.0,36.0,0.0,60.0,0.4,0.407,-0.007,259.0,2002.0,502.0,0.251,32.0,0.53,101.0,1.68,514.0,413.0,359.0,6.29,1542.0,503.0,64.0,0.97,95.0,79.0,592.0,10.37,47.0,0.78,21.0,27.0,0.356,79.0,1.32,23.0,336.0,5.6,3.0,758.0,0.379,482.0,261.0,1.85,8.4,,7.0,0.12,1.66,4.57
